Date,y1,y10,province
2019/9/1,3.06832068,3.846267168,Guizhou
2019/10/1,2.996285922,3.823979614,Guizhou
2019/11/1,3.015328302,3.817528925,Guizhou
2019/12/1,2.926176273,3.799006852,Guizhou
2020/1/1,2.824942211,3.744002171,Guizhou
2020/2/1,2.785075513,3.682875934,Guizhou
2020/3/1,2.67587491,3.612276193,Guizhou
2020/4/1,2.492586791,3.50808301,Guizhou
2020/5/1,2.379126273,3.465924988,Guizhou
2020/6/1,2.430599455,3.453733723,Guizhou
2020/7/1,2.556230484,3.471138135,Guizhou
2020/8/1,2.583069565,3.484216266,Guizhou
2020/9/1,2.707393334,3.523286115,Guizhou
2020/10/1,2.631146795,3.556002454,Guizhou
2020/11/1,2.698541644,3.561858155,Guizhou
2020/12/1,3.077143473,3.533035772,Guizhou
2021/1/1,3.013588184,3.559648402,Guizhou
2021/2/1,2.946601548,3.561656574,Guizhou
2021/3/1,2.953290869,3.55406222,Guizhou
2021/4/1,2.985303799,3.542759195,Guizhou
2021/5/1,3.001386432,3.527642587,Guizhou
2021/6/1,3.018966485,3.523981939,Guizhou
2021/7/1,2.931813746,3.473464342,Guizhou
2021/8/1,2.867849062,3.457331005,Guizhou
2021/9/1,2.862139642,3.534882421,Guizhou
2021/10/1,2.827483989,3.490860284,Guizhou
2021/11/1,2.75577084,3.463623597,Guizhou
2021/12/1,2.748013037,3.457766673,Guizhou
2022/1/1,2.800654274,3.523799026,Guizhou
2022/2/1,2.720553747,3.490081431,Guizhou
2022/3/1,2.614987944,3.45852706,Guizhou
2022/4/1,2.523655657,3.44362043,Guizhou
2022/5/1,2.453170385,3.428532931,Guizhou
2022/6/1,2.436892542,3.415091519,Guizhou
2022/7/1,2.479210605,3.384897646,Guizhou
2022/8/1,2.4636704,3.357953585,Guizhou
2022/9/1,2.416603056,3.333798948,Guizhou
2022/10/1,2.394327738,3.326577313,Guizhou
2022/11/1,2.374860594,3.31526638,Guizhou
2022/12/1,2.369189291,3.310279498,Guizhou
2015/10/1,2.273370324,3.539870847,Hainan
2015/11/1,2.270116267,3.586843094,Hainan
2015/12/1,2.263226428,3.821306012,Hainan
2016/1/1,2.353091532,3.828083055,Hainan
2016/2/1,3.643962487,3.854129382,Hainan
2016/3/1,2.291997511,3.855882158,Hainan
2016/4/1,2.512200958,3.808216494,Hainan
2016/5/1,2.392806817,3.737357289,Hainan
2016/6/1,2.22922891,3.702268444,Hainan
2016/7/1,2.466214825,3.728601164,Hainan
2016/8/1,3.470691294,3.707787081,Hainan
2016/9/1,4.086136064,3.491620946,Hainan
2016/10/1,3.901910624,3.497002503,Hainan
2016/11/1,3.694833223,3.459667328,Hainan
2016/12/1,3.463126605,3.408094932,Hainan
2017/1/1,4.189187303,3.427827003,Hainan
2017/2/1,3.780086813,3.431490244,Hainan
2017/3/1,3.184123324,3.435143803,Hainan
2017/4/1,3.136621483,3.459263151,Hainan
2017/5/1,3.058752457,3.452868482,Hainan
2017/6/1,3.03230609,3.525808672,Hainan
2017/7/1,2.98783455,3.642806331,Hainan
2017/8/1,3.530432889,3.661766299,Hainan
2017/9/1,3.845500354,3.698471293,Hainan
2017/10/1,3.212603014,3.768767234,Hainan
2017/11/1,2.754760685,3.739816914,Hainan
2017/12/1,2.715973288,3.791841862,Hainan
2018/1/1,2.77183194,3.818378714,Hainan
2018/2/1,3.019872766,3.823611563,Hainan
2018/3/1,3.190549697,3.825113517,Hainan
2018/4/1,3.340099452,3.881482167,Hainan
2018/5/1,2.778540433,3.846707954,Hainan
2018/6/1,2.487484061,3.804809249,Hainan
2018/7/1,2.598173055,3.863072034,Hainan
2018/8/1,2.773129598,3.88245911,Hainan
2018/9/1,2.929411385,3.907405748,Hainan
2018/10/1,3.000211657,3.902924285,Hainan
2018/11/1,3.621390893,3.923074862,Hainan
2018/12/1,4.354356581,3.994578492,Hainan
2019/1/1,4.421112792,3.987912257,Hainan
2019/2/1,3.885513593,3.825935004,Hainan
2019/3/1,3.57556676,3.747404899,Hainan
2019/4/1,3.582938483,3.76146488,Hainan
2019/5/1,3.480357834,3.717696344,Hainan
2019/6/1,3.512235766,3.69614925,Hainan
2019/7/1,3.511225739,3.663763758,Hainan
2019/8/1,3.598905207,3.637198272,Hainan
2019/9/1,3.646147634,3.576922042,Hainan
2019/10/1,3.485833398,3.574622862,Hainan
2019/11/1,3.51262252,3.502869954,Hainan
2019/12/1,3.169799293,3.619525384,Hainan
2020/1/1,3.167306573,3.57581349,Hainan
2020/2/1,3.331193987,3.453201101,Hainan
2020/3/1,3.366346738,3.347231824,Hainan
2020/4/1,3.134284846,3.354018821,Hainan
2020/5/1,2.745035694,3.349838714,Hainan
2020/6/1,2.614900905,3.256787475,Hainan
2020/7/1,2.538609914,3.308226803,Hainan
2020/8/1,2.496976364,3.34730577,Hainan
2020/9/1,2.486630169,3.411376013,Hainan
2020/10/1,2.44820997,3.453026496,Hainan
2020/11/1,2.415096313,3.472425085,Hainan
2020/12/1,2.488690462,3.455542481,Hainan
2021/1/1,2.519773849,3.447654835,Hainan
2021/2/1,2.523759931,3.436916295,Hainan
2021/3/1,2.556538187,3.442821748,Hainan
2021/4/1,2.525266688,3.45598569,Hainan
2021/5/1,3.040145283,3.506232191,Hainan
2021/6/1,3.036234819,3.485546985,Hainan
2021/7/1,3.156194289,3.346811189,Hainan
2021/8/1,2.871627117,3.445936344,Hainan
2021/9/1,2.787923619,3.460613226,Hainan
2021/10/1,2.697647726,3.391379474,Hainan
2021/11/1,2.66196367,3.369177487,Hainan
2021/12/1,2.590075188,3.400875928,Hainan
2022/1/1,2.581538342,3.389039245,Hainan
2022/2/1,2.549760599,3.32034507,Hainan
2022/3/1,2.545391189,3.30744639,Hainan
2022/4/1,2.694086857,3.27683194,Hainan
2022/5/1,2.798826708,3.22938271,Hainan
2022/6/1,3.141098062,3.131246079,Hainan
2022/7/1,3.168492139,3.111217678,Hainan
2022/8/1,2.9752766,3.133315112,Hainan
2022/9/1,3.000719731,3.092137701,Hainan
2022/10/1,2.733651045,3.111450112,Hainan
2022/11/1,2.566787495,3.130031916,Hainan
2022/12/1,2.551867025,3.161766652,Hainan
2015/9/1,2.235691398,3.659576794,Hebei
2015/10/1,2.246281712,3.666911821,Hebei
2015/11/1,2.255079274,3.684736618,Hebei
2015/12/1,2.224948874,3.788537208,Hebei
2016/1/1,2.202696903,3.751612725,Hebei
2016/2/1,2.264490346,3.688324788,Hebei
2016/3/1,2.305205873,3.61307918,Hebei
2016/4/1,2.331066438,3.540097835,Hebei
2016/5/1,2.338862118,3.476059569,Hebei
2016/6/1,2.312702876,3.433412097,Hebei
2016/7/1,2.369226035,3.445478995,Hebei
2016/8/1,2.385894469,3.395835061,Hebei
2016/9/1,2.401086595,3.348891273,Hebei
2016/10/1,2.427266808,3.286929926,Hebei
2016/11/1,2.418280761,3.288123385,Hebei
2016/12/1,2.437633346,3.275668064,Hebei
2017/1/1,2.475019236,3.271519097,Hebei
2017/2/1,2.522699197,3.311415313,Hebei
2017/3/1,2.726425695,3.361870871,Hebei
2017/4/1,2.781689001,3.474048801,Hebei
2017/5/1,2.812485839,3.56984406,Hebei
2017/6/1,2.954660771,3.645017136,Hebei
2017/7/1,3.50668174,3.768426066,Hebei
2017/8/1,3.434752722,3.80509806,Hebei
2017/9/1,3.086073752,3.883470339,Hebei
2017/10/1,2.434187316,3.897568014,Hebei
2017/11/1,2.94197757,3.930600884,Hebei
2017/12/1,3.167361137,3.922387192,Hebei
2018/1/1,3.151307601,3.916342846,Hebei
2018/2/1,3.24688371,3.925781113,Hebei
2018/3/1,3.398724094,4.009458274,Hebei
2018/4/1,3.310639064,4.038991563,Hebei
2018/5/1,2.934025181,4.02628336,Hebei
2018/6/1,2.518192672,4.060682876,Hebei
2018/7/1,2.650898783,4.024379325,Hebei
2018/8/1,2.821818017,4.175803058,Hebei
2018/9/1,2.758792249,4.062135183,Hebei
2018/10/1,2.748098916,4.215074976,Hebei
2018/11/1,2.864324304,4.248139669,Hebei
2018/12/1,3.035921227,4.212849821,Hebei
2019/1/1,3.152562233,4.019940938,Hebei
2019/2/1,3.194554191,3.94921401,Hebei
2019/3/1,2.771519926,3.912876041,Hebei
2019/4/1,2.786153968,3.878821817,Hebei
2019/5/1,2.960579311,3.846452681,Hebei
2019/6/1,2.985375429,3.837375276,Hebei
2019/7/1,2.966913015,3.819884805,Hebei
2019/8/1,2.955111873,3.77868926,Hebei
2019/9/1,2.866904247,3.732612074,Hebei
2019/10/1,2.843702693,3.693771421,Hebei
2019/11/1,2.876733037,3.686490138,Hebei
2019/12/1,2.872054688,3.681082811,Hebei
2020/1/1,2.771042425,3.653364701,Hebei
2020/2/1,2.756086454,3.601777427,Hebei
2020/3/1,2.559386698,3.536006267,Hebei
2020/4/1,2.514525387,3.426116507,Hebei
2020/5/1,2.4974333,3.348328068,Hebei
2020/6/1,2.475172799,3.27971963,Hebei
2020/7/1,2.502215667,3.305140321,Hebei
2020/8/1,2.574549629,3.335459351,Hebei
2020/9/1,2.712271797,3.393908917,Hebei
2020/10/1,2.846798876,3.490446391,Hebei
2020/11/1,2.749821911,3.444470819,Hebei
2020/12/1,2.928318358,3.513438781,Hebei
2021/1/1,2.650613286,3.495967548,Hebei
2021/2/1,2.835976034,3.520799776,Hebei
2021/3/1,3.019316257,3.589218812,Hebei
2021/4/1,2.956278158,3.595375113,Hebei
2021/5/1,2.913100851,3.582724578,Hebei
2021/6/1,3.019458937,3.563094289,Hebei
2021/7/1,3.11156507,3.532252895,Hebei
2021/8/1,2.967074199,3.477920231,Hebei
2021/9/1,2.939964644,3.45518873,Hebei
2021/10/1,2.852933149,3.444183717,Hebei
2021/11/1,2.756766033,3.415530297,Hebei
2021/12/1,2.481944122,3.316743683,Hebei
2022/1/1,2.416376221,3.2494487,Hebei
2022/2/1,2.265357062,3.227101263,Hebei
2022/3/1,2.257625906,3.23929236,Hebei
2022/4/1,2.198975848,3.229283594,Hebei
2022/5/1,2.178295215,3.190467918,Hebei
2022/6/1,2.147606387,3.157192418,Hebei
2022/7/1,2.060413702,3.137344759,Hebei
2022/8/1,1.933867102,3.112258716,Hebei
2022/9/1,1.772216951,3.112135096,Hebei
2022/10/1,1.563964461,3.11320117,Hebei
2022/11/1,1.592383297,3.115063377,Hebei
2022/12/1,1.777204862,3.128474181,Hebei
2015/9/1,2.209538244,3.656519633,Henan
2015/10/1,2.521984361,3.691043497,Henan
2015/11/1,2.130901854,3.572914574,Henan
2015/12/1,2.185086409,3.572153857,Henan
2016/1/1,2.103888006,3.588822578,Henan
2016/2/1,2.10074439,3.59505679,Henan
2016/3/1,2.269587809,3.50956746,Henan
2016/4/1,2.852458336,3.463293805,Henan
2016/5/1,2.437736004,3.458175616,Henan
2016/6/1,2.471468362,3.424714197,Henan
2016/7/1,3.021946634,3.363459507,Henan
2016/8/1,3.035509352,3.364750011,Henan
2016/9/1,2.573781506,3.339848032,Henan
2016/10/1,2.320175821,3.229395967,Henan
2016/11/1,2.219894198,3.212884724,Henan
2016/12/1,2.222740891,3.212151579,Henan
2017/1/1,2.41837734,3.205915159,Henan
2017/2/1,2.486660659,3.223903485,Henan
2017/3/1,2.726339916,3.282828599,Henan
2017/4/1,2.78584432,3.329748738,Henan
2017/5/1,2.918178551,3.34790632,Henan
2017/6/1,3.335367629,3.466238576,Henan
2017/7/1,3.303680001,3.490604238,Henan
2017/8/1,3.287151877,3.547530979,Henan
2017/9/1,3.682782219,3.633484302,Henan
2017/10/1,3.505560092,3.764950996,Henan
2017/11/1,2.503362769,3.662258601,Henan
2017/12/1,2.544885008,3.741500582,Henan
2018/1/1,2.796632832,3.691595991,Henan
2018/2/1,2.841642334,3.693971113,Henan
2018/3/1,3.016034708,3.733480976,Henan
2018/4/1,3.085660013,3.734578448,Henan
2018/5/1,3.173942838,3.736556997,Henan
2018/6/1,2.433686328,3.661886614,Henan
2018/7/1,2.725906762,3.71772955,Henan
2018/8/1,2.712965727,3.742273274,Henan
2018/9/1,2.821091498,3.795460699,Henan
2018/10/1,2.797255108,3.826136121,Henan
2018/11/1,2.863482995,3.773079124,Henan
2018/12/1,2.816328441,3.750122659,Henan
2019/1/1,2.775597045,3.76787366,Henan
2019/2/1,2.743113076,3.791243488,Henan
2019/3/1,2.705579185,3.767272566,Henan
2019/4/1,2.648604622,3.78770646,Henan
2019/5/1,2.866910555,3.721550576,Henan
2019/6/1,2.856048,3.722563778,Henan
2019/7/1,2.859534366,3.73745115,Henan
2019/8/1,2.85340849,3.69544609,Henan
2019/9/1,2.871943477,3.617122279,Henan
2019/10/1,2.958146594,3.618565636,Henan
2019/11/1,2.905351129,3.603821329,Henan
2019/12/1,2.88200515,3.554248897,Henan
2020/1/1,2.85703413,3.532138179,Henan
2020/2/1,2.805702004,3.550354038,Henan
2020/3/1,2.773879658,3.451357751,Henan
2020/4/1,2.74446882,3.429288535,Henan
2020/5/1,2.746405656,3.422391346,Henan
2020/6/1,2.704926833,3.387540648,Henan
2020/7/1,2.541508502,3.391711913,Henan
2020/8/1,2.49676245,3.433784576,Henan
2020/9/1,2.506575059,3.430108714,Henan
2020/10/1,2.566539595,3.448109927,Henan
2020/11/1,2.613020516,3.451084992,Henan
2020/12/1,2.672991607,3.462238902,Henan
2021/1/1,2.540261292,3.459353983,Henan
2021/2/1,2.575667459,3.45075422,Henan
2021/3/1,2.547524227,3.445603151,Henan
2021/4/1,2.628676595,3.4695355,Henan
2021/5/1,2.615850318,3.483747017,Henan
2021/6/1,2.523409941,3.469895579,Henan
2021/7/1,2.451635103,3.461068975,Henan
2021/8/1,2.415865774,3.425092385,Henan
2021/9/1,2.378258061,3.417547032,Henan
2021/10/1,2.343749782,3.422717484,Henan
2021/11/1,2.368069401,3.406047009,Henan
2021/12/1,2.369811266,3.379731273,Henan
2022/1/1,2.37386156,3.339981997,Henan
2022/2/1,2.312178268,3.28252003,Henan
2022/3/1,2.277327845,3.297975608,Henan
2022/4/1,2.272048458,3.286231706,Henan
2022/5/1,2.191661595,3.262411135,Henan
2022/6/1,2.228809404,3.217947207,Henan
2022/7/1,2.213579245,3.205647069,Henan
2022/8/1,2.135612111,3.19292738,Henan
2022/9/1,2.036796399,3.172710939,Henan
2022/10/1,1.970283836,3.161791173,Henan
2022/11/1,1.832712094,3.14157933,Henan
2022/12/1,1.874837579,3.144978716,Henan
2015/11/1,2.220064362,3.694936172,Heilongjiang
2015/12/1,2.648705636,3.807297718,Heilongjiang
2016/1/1,2.821918699,3.820375417,Heilongjiang
2016/2/1,4.040141436,3.780954971,Heilongjiang
2016/3/1,2.806333393,3.757143222,Heilongjiang
2016/4/1,2.515630872,3.582751349,Heilongjiang
2016/5/1,2.399683471,3.527448986,Heilongjiang
2016/6/1,2.344206657,3.522649914,Heilongjiang
2016/7/1,2.315716326,3.505018082,Heilongjiang
2016/8/1,2.343387838,3.420291047,Heilongjiang
2016/9/1,2.321276844,3.423076597,Heilongjiang
2016/10/1,2.346029594,3.407385381,Heilongjiang
2016/11/1,2.494867103,3.419314206,Heilongjiang
2016/12/1,2.37145339,3.414395792,Heilongjiang
2017/1/1,2.365767482,3.434967279,Heilongjiang
2017/2/1,3.11370941,3.588328243,Heilongjiang
2017/3/1,3.093047676,3.610443936,Heilongjiang
2017/4/1,3.028722491,3.612888086,Heilongjiang
2017/5/1,2.886058639,3.758517377,Heilongjiang
2017/6/1,2.863664448,3.885670333,Heilongjiang
2017/7/1,2.749919925,3.878543599,Heilongjiang
2017/8/1,2.641944541,3.915453863,Heilongjiang
2017/9/1,2.684264708,3.989284984,Heilongjiang
2017/10/1,2.762419362,3.95425008,Heilongjiang
2017/11/1,2.74742283,3.958078325,Heilongjiang
2017/12/1,2.766864094,3.986365522,Heilongjiang
2018/1/1,2.822461939,4.028462238,Heilongjiang
2018/2/1,2.912966227,4.026315325,Heilongjiang
2018/3/1,2.993758129,4.037875019,Heilongjiang
2018/4/1,3.510917163,4.04334604,Heilongjiang
2018/5/1,3.624940704,4.021115558,Heilongjiang
2018/6/1,3.405612201,4.048410506,Heilongjiang
2018/7/1,3.435602629,4.075059554,Heilongjiang
2018/8/1,3.988435847,4.05799973,Heilongjiang
2018/9/1,3.9030631,4.072115704,Heilongjiang
2018/10/1,2.979495073,4.04097261,Heilongjiang
2018/11/1,3.71574434,4.061304136,Heilongjiang
2018/12/1,3.595851122,3.995712825,Heilongjiang
2019/1/1,3.182686822,3.874036057,Heilongjiang
2019/2/1,3.145800225,3.853354426,Heilongjiang
2019/3/1,3.156457607,3.839605853,Heilongjiang
2019/4/1,3.018068512,3.864883364,Heilongjiang
2019/5/1,3.233642091,3.731637911,Heilongjiang
2019/6/1,3.292634808,3.725236569,Heilongjiang
2019/7/1,3.207316855,3.743274059,Heilongjiang
2019/8/1,3.215012903,3.760231899,Heilongjiang
2019/9/1,3.172178961,3.656362743,Heilongjiang
2019/10/1,3.060168166,3.649967392,Heilongjiang
2019/11/1,3.128573986,3.604490725,Heilongjiang
2019/12/1,3.168170181,3.616402046,Heilongjiang
2020/1/1,3.097810916,3.556933921,Heilongjiang
2020/2/1,2.806628743,3.612998507,Heilongjiang
2020/3/1,2.847288733,3.50932477,Heilongjiang
2020/4/1,2.787741088,3.440175407,Heilongjiang
2020/5/1,2.60726651,3.441266867,Heilongjiang
2020/6/1,2.523027568,3.384496895,Heilongjiang
2020/7/1,2.546149056,3.379275601,Heilongjiang
2020/8/1,2.518833009,3.415861453,Heilongjiang
2020/9/1,2.524009087,3.466476294,Heilongjiang
2020/10/1,2.368047496,3.496381204,Heilongjiang
2020/11/1,2.363336661,3.519215027,Heilongjiang
2020/12/1,2.54225432,3.506123514,Heilongjiang
2021/1/1,2.776335891,3.325202878,Heilongjiang
2021/2/1,2.542519003,3.496560278,Heilongjiang
2021/3/1,2.687621842,3.327337725,Heilongjiang
2021/4/1,2.699647448,3.497623602,Heilongjiang
2021/5/1,2.686654161,3.508344551,Heilongjiang
2021/6/1,2.739782004,3.537604607,Heilongjiang
2021/7/1,2.804324618,3.542900176,Heilongjiang
2021/8/1,2.718721498,3.418960667,Heilongjiang
2021/9/1,2.768482694,3.397465635,Heilongjiang
2021/10/1,2.728434653,3.400218981,Heilongjiang
2021/11/1,2.914608697,3.497878512,Heilongjiang
2021/12/1,2.87516309,3.503078865,Heilongjiang
2022/1/1,2.726322671,3.496806292,Heilongjiang
2022/2/1,2.493408183,3.431721442,Heilongjiang
2022/3/1,2.504603591,3.402705518,Heilongjiang
2022/4/1,2.71022994,3.264200755,Heilongjiang
2022/5/1,2.751238806,3.290294451,Heilongjiang
2022/6/1,2.701570631,3.292870353,Heilongjiang
2022/7/1,2.4995027,3.255075251,Heilongjiang
2022/8/1,2.47359346,3.264845073,Heilongjiang
2022/9/1,2.432916129,3.240454251,Heilongjiang
2022/10/1,2.369107689,3.225250833,Heilongjiang
2022/11/1,2.318862144,3.236513325,Heilongjiang
2022/12/1,2.288835021,3.244486722,Heilongjiang
2015/7/1,4.020964745,3.659693239,Hubei
2015/8/1,4.01164249,3.672730317,Hubei
2015/9/1,4.068416781,3.695981365,Hubei
2015/10/1,3.664216761,3.683628604,Hubei
2015/11/1,3.219625634,3.652331577,Hubei
2015/12/1,3.698033233,3.78992338,Hubei
2016/1/1,2.265981137,3.70052193,Hubei
2016/2/1,2.312921912,3.659853278,Hubei
2016/3/1,2.317166944,3.607514849,Hubei
2016/4/1,2.344860909,3.56709388,Hubei
2016/5/1,2.359164893,3.510995155,Hubei
2016/6/1,2.382386062,3.475483439,Hubei
2016/7/1,2.400595064,3.447480914,Hubei
2016/8/1,2.398538766,3.427156699,Hubei
2016/9/1,2.320772844,3.37741424,Hubei
2016/10/1,2.353223363,3.317839841,Hubei
2016/11/1,2.362241403,3.284490682,Hubei
2016/12/1,2.39551236,3.284719044,Hubei
2017/1/1,3.061305675,3.362495712,Hubei
2017/2/1,3.043464924,3.421055819,Hubei
2017/3/1,3.026553794,3.436951566,Hubei
2017/4/1,3.097907112,3.390223852,Hubei
2017/5/1,3.005197483,3.552654193,Hubei
2017/6/1,3.119567513,3.436921166,Hubei
2017/7/1,3.320602144,3.504089383,Hubei
2017/8/1,3.507650932,3.48085659,Hubei
2017/9/1,3.581390026,3.511928172,Hubei
2017/10/1,3.678867211,3.738342535,Hubei
2017/11/1,3.515329964,3.722186574,Hubei
2017/12/1,3.671512787,3.757687131,Hubei
2018/1/1,3.704408497,3.748840354,Hubei
2018/2/1,3.680768111,3.765873037,Hubei
2018/3/1,3.492418848,3.828631433,Hubei
2018/4/1,3.364439429,3.798021518,Hubei
2018/5/1,3.214275188,3.783477754,Hubei
2018/6/1,2.764128249,3.751284297,Hubei
2018/7/1,2.970436051,3.757199502,Hubei
2018/8/1,2.919221175,3.850865892,Hubei
2018/9/1,3.014611575,3.849530563,Hubei
2018/10/1,2.973320418,4.084917979,Hubei
2018/11/1,2.87810901,4.1414545,Hubei
2018/12/1,3.028550805,3.982041639,Hubei
2019/1/1,2.866966921,4.046286789,Hubei
2019/2/1,2.956056191,3.977920687,Hubei
2019/3/1,2.997418263,3.813285083,Hubei
2019/4/1,3.04635659,3.755663768,Hubei
2019/5/1,3.067654628,3.618371096,Hubei
2019/6/1,3.179114268,3.577213991,Hubei
2019/7/1,3.055643545,3.640403735,Hubei
2019/8/1,2.971938842,3.651393741,Hubei
2019/9/1,2.900296525,3.634693531,Hubei
2019/10/1,2.805844065,3.607813753,Hubei
2019/11/1,2.809868687,3.617664505,Hubei
2019/12/1,2.789453008,3.601438117,Hubei
2020/1/1,2.707782193,3.577133551,Hubei
2020/2/1,2.682096044,3.556679879,Hubei
2020/3/1,2.734415556,3.468009716,Hubei
2020/4/1,2.638881051,3.373740926,Hubei
2020/5/1,2.631985976,3.307566341,Hubei
2020/6/1,2.645852894,3.268660039,Hubei
2020/7/1,2.597487363,3.322686967,Hubei
2020/8/1,2.453106101,3.385244242,Hubei
2020/9/1,2.668668772,3.373684909,Hubei
2020/10/1,2.708038018,3.432548316,Hubei
2020/11/1,2.634347463,3.488719809,Hubei
2020/12/1,2.706392082,3.452908079,Hubei
2021/1/1,2.6224,3.485400365,Hubei
2021/2/1,2.678732336,3.465115549,Hubei
2021/3/1,2.782773092,3.463448857,Hubei
2021/4/1,2.755293745,3.470667224,Hubei
2021/5/1,2.737835677,3.486236486,Hubei
2021/6/1,2.833890125,3.50281071,Hubei
2021/7/1,2.849217907,3.494826551,Hubei
2021/8/1,2.916249128,3.452818745,Hubei
2021/9/1,2.725169197,3.41659607,Hubei
2021/10/1,2.444171621,3.410219365,Hubei
2021/11/1,2.466609573,3.413823943,Hubei
2021/12/1,2.414059946,3.394003441,Hubei
2022/1/1,2.381323169,3.3650022,Hubei
2022/2/1,2.339610088,3.339911482,Hubei
2022/3/1,2.229492661,3.32376743,Hubei
2022/4/1,2.199360518,3.296158553,Hubei
2022/5/1,2.187075081,3.268501391,Hubei
2022/6/1,2.100154829,3.24779222,Hubei
2022/7/1,2.001003868,3.248061923,Hubei
2022/8/1,2.077541647,3.219829152,Hubei
2022/9/1,2.042175119,3.206079237,Hubei
2022/10/1,2.039943694,3.196312294,Hubei
2022/11/1,2.013255595,3.179320554,Hubei
2022/12/1,2.087451832,3.18083314,Hubei
2015/11/1,2.372417404,3.597261431,Hunan
2015/12/1,2.478212157,3.588713188,Hunan
2016/1/1,2.524257502,3.593084435,Hunan
2016/2/1,3.197957565,3.554234278,Hunan
2016/3/1,2.603268464,3.545252968,Hunan
2016/4/1,2.429759207,3.381051064,Hunan
2016/5/1,2.476714397,3.346424034,Hunan
2016/6/1,2.482879444,3.338387802,Hunan
2016/7/1,3.430443648,3.361096729,Hunan
2016/8/1,3.64803039,3.336483062,Hunan
2016/9/1,3.427887249,3.290919035,Hunan
2016/10/1,3.235349479,3.207736508,Hunan
2016/11/1,3.020181868,3.1649043,Hunan
2016/12/1,2.964775697,3.214250789,Hunan
2017/1/1,2.94548459,3.235700258,Hunan
2017/2/1,3.772877539,3.331094819,Hunan
2017/3/1,3.123558615,3.408154235,Hunan
2017/4/1,3.065087624,3.406719735,Hunan
2017/5/1,3.231301675,3.40078157,Hunan
2017/6/1,3.315535676,3.371390504,Hunan
2017/7/1,3.35660445,3.369569193,Hunan
2017/8/1,3.391620284,3.469978449,Hunan
2017/9/1,3.486564695,3.614398658,Hunan
2017/10/1,3.581828839,3.617030939,Hunan
2017/11/1,3.654642604,3.602293914,Hunan
2017/12/1,3.540797593,3.760875657,Hunan
2018/1/1,3.587249744,3.794245583,Hunan
2018/2/1,3.625378685,3.801084958,Hunan
2018/3/1,4.014897431,3.784537902,Hunan
2018/4/1,4.010840731,3.753040288,Hunan
2018/5/1,3.955222682,3.739222825,Hunan
2018/6/1,3.910588351,3.762601588,Hunan
2018/7/1,3.897795374,3.757381498,Hunan
2018/8/1,3.77089816,3.92073998,Hunan
2018/9/1,4.114366076,4.082397319,Hunan
2018/10/1,3.927713099,4.080362231,Hunan
2018/11/1,3.018321944,4.005252415,Hunan
2018/12/1,2.671404262,3.957703156,Hunan
2019/1/1,2.775625446,3.937838069,Hunan
2019/2/1,2.806106294,3.930795156,Hunan
2019/3/1,2.747984959,3.896039648,Hunan
2019/4/1,2.796851286,3.867243072,Hunan
2019/5/1,2.869849962,3.752643293,Hunan
2019/6/1,2.93510119,3.750275023,Hunan
2019/7/1,2.955154646,3.748276512,Hunan
2019/8/1,2.765239515,3.675641182,Hunan
2019/9/1,2.831220331,3.63663815,Hunan
2019/10/1,2.786426553,3.62510334,Hunan
2019/11/1,2.855395616,3.642869805,Hunan
2019/12/1,2.845668096,3.629417303,Hunan
2020/1/1,2.793688975,3.620631328,Hunan
2020/2/1,2.62916119,3.588319274,Hunan
2020/3/1,2.328532558,3.487063807,Hunan
2020/4/1,2.207471959,3.354555135,Hunan
2020/5/1,2.099493679,3.364385304,Hunan
2020/6/1,2.072789842,3.354323394,Hunan
2020/7/1,2.221908013,3.305206041,Hunan
2020/8/1,2.310355213,3.268183987,Hunan
2020/9/1,2.219531324,3.428719058,Hunan
2020/10/1,2.09988374,3.517559427,Hunan
2020/11/1,2.115816102,3.558872622,Hunan
2020/12/1,2.291278644,3.480692843,Hunan
2021/1/1,2.234430245,3.570652201,Hunan
2021/2/1,2.244675588,3.579066614,Hunan
2021/3/1,2.205869739,3.586423002,Hunan
2021/4/1,2.258968099,3.590036909,Hunan
2021/5/1,2.278965599,3.579512152,Hunan
2021/6/1,2.252282454,3.575582029,Hunan
2021/7/1,2.212642638,3.568508574,Hunan
2021/8/1,2.217273395,3.537102193,Hunan
2021/9/1,2.178250635,3.504694017,Hunan
2021/10/1,2.183622008,3.489981462,Hunan
2021/11/1,2.207301557,3.473395576,Hunan
2021/12/1,2.225119232,3.433036667,Hunan
2022/1/1,2.139076364,3.403073765,Hunan
2022/2/1,2.092357306,3.369276885,Hunan
2022/3/1,2.111016716,3.359248612,Hunan
2022/4/1,2.057296356,3.349208669,Hunan
2022/5/1,2.036716842,3.328630726,Hunan
2022/6/1,2.013526304,3.295303632,Hunan
2022/7/1,1.992212175,3.258239326,Hunan
2022/8/1,1.965962866,3.250129249,Hunan
2022/9/1,1.880762857,3.244024207,Hunan
2022/10/1,1.782297196,3.239551196,Hunan
2022/11/1,1.756679296,3.225297517,Hunan
2022/12/1,1.896593919,3.23059868,Hunan
2015/11/1,2.325675689,3.799412609,Jilin
2015/12/1,2.382925368,3.802519551,Jilin
2016/1/1,4.033963595,3.842590595,Jilin
2016/2/1,2.351876522,3.784899675,Jilin
2016/3/1,2.345460857,3.807951336,Jilin
2016/4/1,2.34087102,3.719194391,Jilin
2016/5/1,2.504533365,3.696350122,Jilin
2016/6/1,3.225025929,3.714679128,Jilin
2016/7/1,3.328243011,3.618611568,Jilin
